energy_per_atom,energy,density,formation_energy_per_atom,total_magnetization,band_gap,sgr,mp_id,formula,URL,num_sites,cell_volume,weight,magnetization_T
-6.7816908,-169.54227,6.397658386711522,-2.4530941033500007,15.000000199999997,0.0,160,mp-1218816,Sr2La3FeCo4O15,https://materialsproject.org/materials/mp-1218816,25,291.61567055433056,1123.52519,0.5994567218795586
-7.165433280769231,-93.15063265,4.272812656307448,-3.0379031046153853,0.0,3.6859,166,mp-19386,Sr3V2O8,https://materialsproject.org/materials/mp-19386,13,191.49236894145116,492.7382,0.0
-5.3000661625,-42.400529299999995,4.688601259389372,-1.396711566875,3.00000585,0.0,227,mp-1232313,BaCoO2,https://materialsproject.org/materials/mp-1232313,8,161.68274991165651,456.51799,0.21623990507992585
-4.2426020675,-50.91122481,7.068723670339903,-0.6890458666666669,3.18e-05,0.0,194,mp-1209836,NdZnGe,https://materialsproject.org/materials/mp-1209836,12,265.2559347354426,1129.164,1.3971384283523062e-06
-2.840851513888889,-51.13532725,9.767842683712367,-0.3010303212962964,6.5e-07,0.0,63,mp-569486,Yb2Ag7,https://materialsproject.org/materials/mp-569486,18,374.39482004227983,2202.3148,2.0233031272463523e-08
-7.31809211375,-58.54473691,7.087393661392157,-1.7916325805859374,6.2353652,0.0,129,mp-510596,EuCuSeO,https://materialsproject.org/materials/mp-510596,8,145.4826933725333,620.9387999999999,0.49949137066968824
-6.706387295,-80.47664754,5.659045624543032,-0.8160680300000003,0.0,0.0,62,mp-20557,YSiNi,https://materialsproject.org/materials/mp-20557,12,206.20536073603205,702.739,0.0
-7.373512549565217,-169.59078864,4.532180675865758,-2.8914316901086963,15.0000003,2.4002,150,mp-31758,Ba3NbFe3(SiO7)2,https://materialsproject.org/materials/mp-31758,23,349.01621566652466,952.5849800000001,0.5008677741542011
-6.550842933125,-104.81348693,9.009014244612793,-0.7655090675,0.007235200000000001,0.0,63,mp-1188258,Tb3Ge3Ru2,https://materialsproject.org/materials/mp-1188258,16,330.60915058379925,1793.6721,0.00025504281806335396
-7.508444551538461,-97.60977917,4.5554187545551565,-3.045006695592282,0.00019219999999999998,1.3487000000000002,123,mp-1209483,Rb2LaNb2ClO7,https://materialsproject.org/materials/mp-1209483,13,234.42345948412301,643.10263,9.55497907169857e-06
-7.1689836965,-143.37967393,7.06233441748654,-2.616767003250001,4.00000045,0.0,26,mp-1222992,LaNd(CoO3)2,https://materialsproject.org/materials/mp-1222992,20,233.7201529191458,994.02052,0.19945333661789344
-5.163106524,-51.63106524,5.1612669763783865,-2.5929343062259997,0.00018030000000000002,0.0,140,mp-1147566,SrCuOF2,https://materialsproject.org/materials/mp-1147566,10,132.01404028077994,410.3244128,1.5916700026932158e-05
-6.509491721428572,-91.13288409999998,6.620066944364871,-2.2793421717857143,0.0045914,0.0,38,mp-1218811,Sr2HoCu2RuO8,https://materialsproject.org/materials/mp-1218811,14,174.66274001513347,696.3275199999999,0.00030635310651885107
-6.6693336049999985,-40.01600163,6.806140758072424,-3.191503019583333,0.0,3.6743,166,mp-755565,HoBrO,https://materialsproject.org/materials/mp-755565,6,127.27464517824473,521.6674399999999,0.0
-3.77782235,-18.88911175,7.318351340519335,-0.4406673308333332,7.1e-06,0.0,107,mp-1220217,NdGa3Ag,https://materialsproject.org/materials/mp-1220217,5,104.66457324876285,461.27919999999995,7.905622439076046e-07
-6.498831355833333,-77.98597627,6.948701728555263,-0.5451100291666661,14.08291275,0.0,12,mp-1102922,Eu2ZnGe3,https://materialsproject.org/materials/mp-1102922,12,280.67492694524697,1174.5140000000001,0.5847447050616791
-5.6054165639999995,-28.02708282,8.247354773205792,-0.4563108380000003,0.4857857,0.0,139,mp-1226918,Ce(NiSb)2,https://materialsproject.org/materials/mp-1226918,5,100.87694081416619,501.02279999999996,0.05612162668386769
-5.493891868125,-87.90226989,3.4896075036763747,-2.368454489396552,0.0007394999999999999,0.0,123,mp-1030853,RbMg6SiO8,https://materialsproject.org/materials/mp-1030853,16,184.33509265123803,387.37850000000003,4.675279554942633e-05
-7.541553193125,-120.66485109,7.096125838136643,-1.9960355615625,3.2390234,0.0,115,mp-1223024,La4FeAs4Ru3O4,https://materialsproject.org/materials/mp-1223024,16,299.1446596169958,1278.36088,0.12618573419216708
-9.008934596,-45.04467298,6.119822254986812,-1.7110370546707498,0.0004431,1.0906000000000002,164,mp-1029337,Zr2SeN2,https://materialsproject.org/materials/mp-1029337,5,78.53096277752786,289.4214,6.575643438054076e-05
-6.86738745,-137.347749,5.151350282905733,-2.499047841442,2.9999995999999998,0.8628999999999998,186,mp-1218206,SrMnO3,https://materialsproject.org/materials/mp-1218206,20,245.70341115286575,762.22498,0.14229427866714167
-5.93436550375,-47.47492403,6.228320157155334,-2.028019135848214,0.0,1.293,166,mp-550820,SmZnPO,https://materialsproject.org/materials/mp-550820,8,140.09993270939148,525.484324,0.0
-6.08305823265625,-389.31572689,6.851540989251514,-2.2194567775390626,0.0007032,0.0,2,mp-1229210,Ba10Er5Cu15O34,https://materialsproject.org/materials/mp-1229210,64,898.3639627749196,3706.7346000000002,9.122291952529294e-06
-6.59183985375,-52.73471883,6.131314139127145,-1.7456475384375,3.83927835,0.27399999999999997,129,mp-22491,PrFeAsO,https://materialsproject.org/materials/mp-22491,8,155.8208618135819,575.3472999999999,0.2871451104173403
-6.110864249333331,-91.66296374,3.2285557745019915,-0.7742379019519992,7.9999746,0.0,12,mp-1245405,Ca7(MnN3)2,https://materialsproject.org/materials/mp-1245405,15,244.0295942151813,474.46229000000005,0.38205293283003067
-2.310810450714285,-32.35134631,7.903172925425463,-0.3238513953571425,5.93e-05,0.0,71,mp-1104161,Dy3Zn11,https://materialsproject.org/materials/mp-1104161,14,253.60307558157868,1206.999,2.7250696365883867e-06
-7.298166472999999,-72.98166473,6.308026983776068,-0.5812626274999999,6.0916269,0.0,115,mp-1220287,Nd2Mn3FeSi4,https://materialsproject.org/materials/mp-1220287,10,163.60112791232882,621.485135,0.43393474952636374
-5.4014113183333325,-32.40846791,4.821370717053854,-0.16588160999999954,4.3512192,0.0,129,mp-20639,BaMnGe,https://materialsproject.org/materials/mp-20639,6,182.47307453854242,529.81009,0.2779006739742
-2.376958566875,-38.03133707,8.42681955919484,-0.2822700425,1.53e-05,0.0,140,mp-1190072,Yb5CdCu2,https://materialsproject.org/materials/mp-1190072,16,435.37243113353003,2209.406,4.0955094597038445e-07
-4.291874741111111,-38.62687267,8.60184930933306,-0.6725507819444445,4.433333333333333e-06,0.0,189,mp-1206604,NdCdPd,https://materialsproject.org/materials/mp-1206604,9,210.2676537994358,1089.219,2.4571707959559333e-07
-7.6758530039999995,-230.27559012,6.147895180356445,-2.8751749724419997,10.9999909,0.0,165,mp-1218302,SrLa2Mn3O9,https://materialsproject.org/materials/mp-1218302,30,364.22263874365507,1348.47935,0.35196770549013656
-7.341805608,-73.41805608,8.616691739340817,-3.1915317914999997,6.92e-05,0.6068000000000007,194,mp-1178172,Ho2TeO2,https://materialsproject.org/materials/mp-1178172,10,188.6493176739115,978.9188800000001,4.274922868553037e-06
-5.093121311428571,-35.65184918,5.410371231605409,-1.210554544072857,0.0,0.4722999999999997,123,mp-545788,Ba3ZnN2O,https://materialsproject.org/materials/mp-545788,7,160.02778144086827,521.4028,0.0
-5.459722793571429,-76.43611911,3.255874572802345,-1.1506305057142865,3.999996,0.5327000000000001,187,mp-554814,BaSr(FeO2)4,https://materialsproject.org/materials/mp-554814,14,293.9319348211221,576.3222,0.1585952628874738
-5.552284982222222,-99.94112968,5.7909037525622225,0.1670209683866667,1.15e-05,0.0,15,mp-1246194,Cd3(FeN2)2,https://materialsproject.org/materials/mp-1246194,18,289.5882549487019,1009.8996,4.6280103766009875e-07
-7.091559395999999,-283.66237584,7.798192147524817,-0.04479320024999965,26.39041105,0.0,140,mp-1196608,Nd6TlFe13,https://materialsproject.org/materials/mp-1196608,40,764.8002666671972,3591.6405999999997,0.40213840548385665
-5.483355956666667,-49.35020361,9.705816895714028,-0.531227665555555,0.007487100000000001,0.0,189,mp-1206042,Lu6MnSb2,https://materialsproject.org/materials/mp-1206042,9,230.66975864579734,1348.2600450000002,0.00037826869404504585
-3.7033668317857145,-103.69427129,4.6105785154715235,-0.6311960724257142,0.000420825,1.7300999999999995,62,mp-1179173,Sr2H4Pd,https://materialsproject.org/materials/mp-1179173,28,411.57726241457846,1142.76704,1.1915920182617739e-05
-5.946108255789473,-112.97605686,6.233473711214134,-2.154933530921053,11.611264300000002,0.0,1,mvc-3027,Ba2Ca2Tl2Fe3O10,https://materialsproject.org/materials/mvc-3027,19,290.6603171042688,1091.1055999999999,0.4655552143878214
-6.625690531538463,-344.53590764,4.6601808412559595,-2.1919544792307697,7.99999655,2.8374,120,mp-1227604,BaSrV4(NiO4)4,https://materialsproject.org/materials/mp-1227604,52,655.2653241974132,1838.954,0.14228202612147645
-8.097388305714286,-226.72687256,6.636625674577661,-2.679946455476191,5.9991198,0.0242,57,mp-505238,EuTiAgO4,https://materialsproject.org/materials/mp-505238,28,372.0065453185893,1486.7872,0.187937904876567
-7.0332624983333325,-126.59872497,6.806159824392808,-2.9528930765277783,1.0000178,0.5946000000000002,127,mp-20212,BaPr2CuO5,https://materialsproject.org/materials/mp-20212,18,274.56331675768956,1125.3706,0.04244657426395345
-7.091144750625,-226.91663202,3.790516356764862,-2.1921600490178577,7.999999775,2.1291999999999995,14,mp-556473,Cr2PBrO4,https://materialsproject.org/materials/mp-556473,32,488.66215587138925,1115.4702479999999,0.19079135643737222
-7.187429380714287,-100.62401133,7.034161522001207,-2.8892465014285724,2.00000015,1.6753999999999998,64,mp-19434,Pr2NiO4,https://materialsproject.org/materials/mp-19434,14,190.98182518983577,809.0126,0.12204371421239082
-6.6456484340625,-212.66074989,4.08316356157909,-0.8529982149475002,3.00000045,0.0,18,mp-569547,Sr6FeC2N7,https://materialsproject.org/materials/mp-569547,32,572.3065201150895,1407.2666000000002,0.06108998994975177
-7.641524263636364,-84.05676690000001,6.643453703786589,-2.9950286346164776,3.081487,0.0,38,mp-552177,Ce4Se3O4,https://materialsproject.org/materials/mp-552177,11,215.29334249154718,861.3416,0.16680427122455316
-6.157245717916666,-147.77389723,3.9376588152732017,-1.9203052276178727,3.9999027166666665,1.9044,2,mp-559700,RbMnO2,https://materialsproject.org/materials/mp-559700,24,436.22567184756633,1034.42787,0.10686011473497115
-6.392269464285714,-89.4917725,6.128608858770567,-2.3558457742857137,7.929999999999999e-05,0.3541999999999996,123,mvc-672,Ba2YSb3O8,https://materialsproject.org/materials/mvc-672,14,232.15840399558067,856.83505,3.980761930468715e-06
-5.034561673333333,-45.31105506,6.412177865815583,-1.0770549624074075,0.0,0.0,82,mp-1207863,V(AgO)4,https://materialsproject.org/materials/mp-1207863,9,141.5023586148088,546.4119000000001,0.0
-5.18573944,-46.67165496,9.453303115269344,-0.6524847988888882,0.1511659,0.0,189,mp-1079725,Er6CoTe2,https://materialsproject.org/materials/mp-1079725,9,231.46100396075687,1317.687195,0.007611205170012002
-6.685052684210527,-127.016001,4.564285717817988,-2.175434852044211,10.0017456,0.0,164,mp-705675,Sr3Mn4O12,https://materialsproject.org/materials/mp-705675,19,245.42896197215887,674.6049800000001,0.4749276129615315
-4.892405292142857,-68.49367409,5.7376931437811125,-0.9968061203125,1.11e-05,0.0,164,mp-1224675,Ho(CuS)3,https://materialsproject.org/materials/mp-1224675,14,261.48858466336657,903.5266399999999,4.947065629727101e-07
-5.7785163978947365,-219.58362312,6.62532518426991,-0.5068782855894736,0.65781445,0.0,190,mp-1207523,Zr6Fe(SnH5)2,https://materialsproject.org/materials/mp-1207523,38,426.4247443820526,1701.3768,0.017977878417292863
-6.820549533333333,-122.7698916,8.439891829566507,-0.1493125153240737,14.0812451,0.0,191,mp-4603,Nd3Co13B2,https://materialsproject.org/materials/mp-4603,18,240.12794906787798,1220.479535,0.6834012579989216
-5.345414329375,-85.52662927,3.3387299371843864,-2.1496399323132183,0.1081608,0.0,123,mp-1033587,RbMg6BO8,https://materialsproject.org/materials/mp-1033587,16,184.07363051904704,370.104,0.006847873676949305
-4.64029250375,-111.36702009,7.623406641667384,-0.4836428732291663,0.2179524,0.0,65,mp-1191859,Sm11In9Ni4,https://materialsproject.org/materials/mp-1191859,24,636.4941620575736,2922.0956,0.003990659362410746
-6.473563555555557,-58.262071999999996,5.233225318665409,-2.2178668437500004,1.7584144,0.0,25,mvc-7696,BaAlVCuO5,https://materialsproject.org/materials/mvc-7696,9,113.84754364588814,358.7930386,0.18000103171608328
-7.360759229069767,-316.51264685,7.050853156724037,-2.9566840711337217,2.65e-05,0.0,5,mp-757399,La12Cu6O25,https://materialsproject.org/materials/mp-757399,43,576.5557401670239,2448.12664,5.356511000712009e-07
-8.0246056,-80.24605600000001,7.401151164810537,-0.50525480875,2.67505515,0.0,63,mp-1205526,TbMn2SiC,https://materialsproject.org/materials/mp-1205526,10,138.6099484152331,617.79528,0.22491362521020355
-6.901105087666666,-207.03315263,5.441142225500915,-2.484657419108666,3.000000066666667,2.0629,185,mp-19267,BaMnO3,https://materialsproject.org/materials/mp-19267,30,439.9442047257152,1441.5794700000001,0.07946961164408117
-5.2093476480000005,-104.18695296,6.242933397215205,-1.2251570532500005,1.01396095,0.0,62,mp-20977,CuTeO3,https://materialsproject.org/materials/mp-20977,20,254.43698019697385,956.5767999999999,0.04644280316091687
-6.243381935,-149.84116644,4.490112024971888,-2.6207709105208337,0.0,3.1171,113,mp-17392,Sr2ZnGe2O7,https://materialsproject.org/materials/mp-17392,24,368.28638786105483,995.8496,0.0
-6.031508685,-96.50413896,3.856854794315345,-2.736503356875001,4.0003907,0.0,123,mp-1033472,SrMg6CrO8,https://materialsproject.org/materials/mp-1033472,16,178.00395815010793,413.4413,0.26190885201569963
-6.100433341818182,-67.10476676,7.69354122825921,-0.6997987572727279,0.1878406,0.0,71,mp-1206464,Ce3(NiGe)4,https://materialsproject.org/materials/mp-1206464,11,204.11162683337946,945.6816000000001,0.010725045668777551
-7.1483831570149245,-478.94167152,5.010428480353964,-2.96119643613806,14.000006599999999,0.6273000000000004,1,mp-757304,Sr16V12O39,https://materialsproject.org/materials/mp-757304,67,874.0099986554076,2637.1946,0.18667633549234766
-6.666732545,-106.66772072,4.999783416233806,-0.4919845261900005,2.5e-08,0.0,14,mp-1246343,SrCoN2,https://materialsproject.org/materials/mp-1246343,16,231.90976243984827,698.26638,1.2563145951631158e-09
-3.24938049,-32.4938049,7.868881020244234,-0.8039599870000004,0.0,0.01780000000000026,36,mp-569106,Yb2CdSb2,https://materialsproject.org/materials/mp-569106,10,296.2852453888694,1404.022,0.0
-6.819968666538463,-177.31918533,5.53017354130612,-2.278100345865386,7.00000035,0.5758999999999994,186,mp-1214367,BaTbFe4O7,https://materialsproject.org/materials/mp-1214367,26,379.31655996106747,1263.2563,0.21506695488120428
-6.9532244925,-27.81289797,4.8956738341870025,-2.513077591875001,4.0,0.5100000000000002,123,mp-1218326,SrCrO2,https://materialsproject.org/materials/mp-1218326,4,58.20919672092899,171.6149,0.8008401028746372
-5.961210262083332,-143.06904629,6.371089768553354,-0.1668618266066654,0.00013475,0.9901,64,mp-1245464,VCd2N3,https://materialsproject.org/materials/mp-1245464,24,331.30412111054835,1271.1344000000001,4.74001114999236e-06
-6.700938334375,-107.21501335,4.951593827274858,-0.7748113587500011,0.0008234,0.0,189,mp-1216166,Y10(SiGe)3,https://materialsproject.org/materials/mp-1216166,16,399.4859619580419,1191.235,2.402076129707285e-05
-7.835888372499999,-156.71776745,6.197038039143956,-3.1635356905416665,6.9999997,0.4451000000000001,115,mp-1218234,SrLa3Ti2(CoO6)2,https://materialsproject.org/materials/mp-1218234,20,243.8219057084094,909.9296,0.33458211916881425
-5.26620071090909,-115.85641564,3.353589885282625,-0.91322798132,0.66666665,0.0,64,mp-28489,Ca5(GaN2)2,https://materialsproject.org/materials/mp-28489,22,392.02505754713883,791.7256,0.0198185707041728
-6.2438403523809525,-524.4825896000001,5.864859312394648,-2.2721825384226193,0.0420831,0.0,1,mp-774711,Ba14LiY7(Cu10O21)2,https://materialsproject.org/materials/mp-774711,84,1272.6163305958264,4494.75475,0.0003853786576827032
-6.016952124444446,-54.15256912,11.706799508879433,-0.7425372444444451,1.1666666666666666e-06,0.0,189,mp-1205953,HoBiRh,https://materialsproject.org/materials/mp-1205953,9,202.90053168195493,1430.44866,6.701021820204941e-08
-7.481896496,-74.81896496,6.100231000033755,-0.5619784497499992,6.973042200000001,0.0,123,mp-1222964,LaCe(MnSi)4,https://materialsproject.org/materials/mp-1222964,10,166.35130616764525,611.1156500000001,0.4885100534088729
-5.854027921666668,-35.12416753,4.862117268299883,-0.08007041791666697,2.72e-05,0.0,59,mp-37919,YCBr,https://materialsproject.org/materials/mp-37919,6,123.50980691761987,361.6411,2.566521393925051e-06
-7.019407966499999,-280.77631866,7.256806628705253,-2.513132841375,8.0087273,0.0,35,mp-1076076,La7SmCo6(CuO12)2,https://materialsproject.org/materials/mp-1076076,40,454.7611701817032,1987.37506,0.20523789808763732
-2.8152896678571433,-39.41405535,6.122216013127264,-0.2922466833333332,1.64e-05,0.0,71,mp-567822,Sr3In11,https://materialsproject.org/materials/mp-567822,14,413.8610550597132,1525.8580000000002,4.61813596455464e-07
-4.3386531205,-86.77306241,7.542740762564456,-1.4398951096730002,4.999999900000001,0.0,2,mp-757244,MnCd9O10,https://materialsproject.org/materials/mp-757244,20,270.04358256719155,1226.631045,0.2157811792579567
-5.22399967,-52.2399967,9.366196805713619,-0.5201478506666668,5e-08,0.0,127,mp-1080118,Dy2InNi2,https://materialsproject.org/materials/mp-1080118,10,197.57439286583414,1114.4096,2.9492852296080594e-09
-5.9951814491999995,-449.63860869,6.149136233627987,-2.0499747876000005,0.0015072,0.0,65,mp-1229131,Ba10Pr4Y(CuO2)20,https://materialsproject.org/materials/mp-1229131,75,1063.0839615065404,3936.70245,1.6522689703934456e-05
-8.0569708176,-201.42427044,5.002807243773966,-3.5788697759166657,0.0,1.9194,166,mp-1218534,Sr5ZrTi4O15,https://materialsproject.org/materials/mp-1218534,25,318.904487566222,960.783,0.0
-3.330769718888889,-29.97692747,8.749839961265039,-0.4931649855555556,1.9666666666666668e-06,0.0,189,mp-1078684,ErCdGa,https://materialsproject.org/materials/mp-1078684,9,198.92274122880238,1048.179,1.1521890648493044e-07
-5.378719898181819,-59.16591888,3.895168229714244,-2.3224624760472725,0.0,0.0,139,mp-23095,Ca3Cu2(ClO2)2,https://materialsproject.org/materials/mp-23095,11,162.94730692290204,382.2296,0.0
-4.195320005,-33.56256004,9.443516864665224,-0.600446891666667,2e-07,0.0,63,mp-12813,YbIn2Rh,https://materialsproject.org/materials/mp-12813,8,177.80194194242523,1011.163,1.3109041043357605e-08
-6.9081290783333325,-124.34632341,5.4936477537605874,-2.4705666900744445,8.0000004,0.0,46,mp-1099904,Ba2Mn2O5,https://materialsproject.org/materials/mp-1099904,18,280.82083258962786,929.05418,0.3320000228699094
-6.637278526666666,-59.73550674,7.844426284009782,-0.4694920533333331,0.1097882,0.0,225,mp-636619,Gd2MnGa6,https://materialsproject.org/materials/mp-636619,9,166.75953474963717,787.776045,0.007672597527833544
-6.935536877894738,-131.77520068,5.8211878023713615,-2.801683760921053,1.7941957999999998,0.0,1,mvc-2640,Ba2Ca2Ti3Tl2O10,https://materialsproject.org/materials/mvc-2640,19,304.41898875988437,1067.1716,0.06868715434945293
-3.73356344,-44.80276128,5.409321238130574,-0.5408939349999997,0.000364025,0.0,194,mp-1102026,BaGaGe,https://materialsproject.org/materials/mp-1102026,12,343.43396788770195,1118.76,1.2352799447660454e-05
-5.905239089166668,-70.86286907,6.318625908400719,-0.4601370559122214,0.0,0.9009,36,mp-1246567,InGa2N3,https://materialsproject.org/materials/mp-1246567,12,155.72731227121807,592.5682,0.0
-5.978577681875,-191.31448582,7.70350138030564,-0.3721487081249988,1.94160405,0.0,86,mp-1200337,Ce3Ge,https://materialsproject.org/materials/mp-1200337,32,850.1337558989734,3943.9040000000005,0.026616493233393268
-6.369947754,-127.39895508,7.182728314580455,-1.5794563962499992,2.872856025,0.0,62,mp-1189706,CdTcO3,https://materialsproject.org/materials/mp-1189706,20,238.96132283000415,1033.6368,0.14010823927940083
-6.603615391578948,-250.93738488,6.532911408522336,-2.3482946182236843,11.9999991,0.2586999999999997,139,mp-1228571,Ba2Pr2Co4O11,https://materialsproject.org/materials/mp-1228571,38,492.19292666183173,1936.3909600000002,0.2841340442060906
-6.094581048888887,-54.85122944,8.267234483184465,-0.3283569777777776,8.667158800000001,0.0,189,mp-1224233,Ho3Mn3Ga2Ge,https://materialsproject.org/materials/mp-1224233,9,175.086009355609,871.691095,0.5769029200049267
-7.067169773888889,-127.20905593,7.338139590322664,-1.8037602602314815,12.10623355,0.0,46,mp-1099927,Eu2Ag2O5,https://materialsproject.org/materials/mp-1099927,18,271.39335610193024,1199.3228,0.5198610311243055
-6.4201015450000005,-38.52060927,6.2037375558713705,-0.8445960300000005,1.6899999999999997e-05,0.0,115,mp-1215465,Zr2SiTe2As,https://materialsproject.org/materials/mp-1215465,6,144.7158092423532,540.6551,1.3609687544670647e-06
-6.007465185,-60.07465185,5.556134270069856,-2.038522877250001,1.2697775,0.0,123,mp-1218833,Sr2FeCoO6,https://materialsproject.org/materials/mp-1218833,10,115.36659732293145,386.014595,0.12826996353473535
-5.646248094,-56.46248094,9.25202555411657,-0.6379864120000001,3.715e-05,0.0,127,mp-1206219,Sm2CdRh2,https://materialsproject.org/materials/mp-1206219,10,222.1734794146529,1237.884,1.9486957104027718e-06
-5.1130231275,-40.90418502,6.5820371022066215,-1.968294276875,2e-07,0.0,123,mp-6562,Ba2CuHgO4,https://materialsproject.org/materials/mp-6562,8,152.07333642837347,602.7876,1.5326900883836076e-08
-7.148365644166668,-85.78038773,5.719249075834397,-0.5162469402083332,7.3551822,0.0,99,mp-1223332,La3Y(MnSi)4,https://materialsproject.org/materials/mp-1223332,12,243.22438743706434,837.71644,0.35242259493800987
-6.660013523333332,-79.92016228,4.841267369281809,-0.9135449045833326,0.0002061,0.0,8,mp-1216139,Y4C4I3Br,https://materialsproject.org/materials/mp-1216139,12,296.446481172148,864.28361,8.102314927562777e-06
-3.5024403616666664,-84.05856868,3.8521344583415016,-0.9829929830890805,0.999999925,1.2837,92,mp-1192212,Rb3NiO2,https://materialsproject.org/materials/mp-1192212,24,598.4897989883483,1388.3824,0.01947245202542161
-6.59183179,-92.28564506,6.425401922741046,-0.3400026299999997,0.9967166999999999,0.0,63,mp-21491,Y3GaCo3,https://materialsproject.org/materials/mp-21491,14,265.276878025648,1026.48027,0.04378746111664088
-6.51326535923077,-84.67244967,6.450458503969128,-2.3807969962500013,7.924607400000001,0.0,123,mvc-2985,Ba2YTlFe2O7,https://materialsproject.org/materials/mvc-2985,13,203.78873468612258,791.6289499999999,0.45318446124585954
-7.549274314166666,-271.77387531,5.391415516488196,-2.804883306741112,8.999999800000001,0.07359999999999989,19,mp-1218315,SrLaMn2O5,https://materialsproject.org/materials/mp-1218315,36,512.9977928543481,1665.5942400000001,0.20445815183459087
-4.4166284777777784,-39.7496563,9.095484033553166,-0.4103514866666661,2.6666666666666667e-07,0.0,189,mp-9343,ErAgGe,https://materialsproject.org/materials/mp-9343,9,190.47287982734014,1043.3015999999998,1.6315974268006195e-08
-7.533072973333333,-67.79765676,6.097998755899223,-2.7798992614633327,9.000001300000001,0.0,123,mp-546665,BaNdMn2O5,https://materialsproject.org/materials/mp-546665,9,128.37785425699929,471.44208999999995,0.8170147313207873
-7.1144041575,-56.91523326,6.868356198074403,-0.4537542024999999,7.005971499999999,0.0,2,mp-1079244,EuGa,https://materialsproject.org/materials/mp-1079244,8,214.38603796564033,886.748,0.38084590969862003
-7.4374341405,-148.74868281,6.701076787858762,-3.0405167672500006,5.00000145,2.3233999999999995,14,mp-1223350,La2GaFeO6,https://materialsproject.org/materials/mp-1223350,20,247.4922386162489,998.7506800000001,0.23544310353725448
-4.432786005555554,-39.89507405,8.52067687367931,-0.7103467113888884,5.1133333333333334e-05,0.0,189,mp-1080449,SmZnPd,https://materialsproject.org/materials/mp-1080449,9,188.3679268760506,966.567,3.163549063719708e-06
-5.6867303699999985,-216.09575406,6.194261676616883,-0.5181163413789472,2.2e-05,0.0,190,mp-1207506,Zr6Ga2FeH10,https://materialsproject.org/materials/mp-1207506,38,403.5708248776598,1505.4288000000001,6.353021804141472e-07
-6.919126348333332,-124.54427427,6.963315990093537,-3.1569388387500004,5e-08,3.0568,140,mp-6468,BaNd2ZnO5,https://materialsproject.org/materials/mp-6468,18,272.4357562291062,1142.434,2.138864760974905e-09
-5.758344113571428,-80.61681759,5.512675367545068,-2.9068513321257146,0.2170638,0.0,99,mp-1227694,BaSr3Pd2(OF)4,https://materialsproject.org/materials/mp-1227694,14,226.82564395992526,753.0182128000001,0.011152511421613671
-4.33994645,-26.0396787,8.344429654167028,-0.2339474161111112,7.0209811,0.0,65,mp-1225134,EuGaAg4,https://materialsproject.org/materials/mp-1225134,6,129.97860755132226,653.1598,0.6295110406842102
-9.712444538,-194.24889076,6.482744274370607,-2.2671638407019983,1.75e-07,0.0,62,mp-755576,Zr2N2O,https://materialsproject.org/materials/mp-755576,20,232.02951312846065,905.8432,8.789663468667541e-09
-5.53644568375,-44.29156547,6.824056514337884,-0.8332318537500001,1.25e-07,0.0,62,mp-2102,PrGe,https://materialsproject.org/materials/mp-2102,8,207.85537691852602,854.1905999999999,7.0085177403949154e-09
-7.418243719375,-118.69189951,3.847861789798949,-0.918073173151206,7.5e-07,0.07719999999999994,122,mp-1029312,RbVN2,https://materialsproject.org/materials/mp-1029312,16,283.8254878447427,657.6908,3.0795502707639124e-08
-4.751767812,-47.51767812,2.5923321669074286,-1.6200444637500009,0.0,0.05659999999999954,74,mp-1205330,Ca3SiO,https://materialsproject.org/materials/mp-1205330,10,210.51156325029672,328.6378,0.0
-4.13533802,-24.81202812,8.134664908853491,-0.2376508813888888,6.3e-06,0.0,12,mp-1220225,NdCuAg,https://materialsproject.org/materials/mp-1220225,6,128.8705679191704,631.3124,5.697236324214586e-07
-7.401134616999999,-74.01134617,6.579925137364122,-2.700636757192,6.999709599999999,0.14090000000000025,123,mp-22571,BaNdMn2O6,https://materialsproject.org/materials/mp-22571,10,123.01289254257628,487.44148999999993,0.6631424347596229
-5.221099266666667,-15.6632978,7.341942971226328,0.33763512305555626,0.030686400000000003,0.0,187,mp-1220194,NdMnIn,https://materialsproject.org/materials/mp-1220194,3,71.01744241948069,313.998045,0.00503568251760327
-5.138486833333333,-30.830921000000004,7.107957864354665,-0.3667146927777776,7.107868400000001,0.0,12,mp-1225425,EuZnIn,https://materialsproject.org/materials/mp-1225425,6,155.2108593673329,664.382,0.5336969273031715
-10.9623678875,-263.0968293,8.146920398533398,-3.3709776801041684,28.000000399999994,1.04,2,mp-1213473,Gd4PdO7,https://materialsproject.org/materials/mp-1213473,24,345.4475925077527,1694.8316,0.9446116440541525
-7.619970342666667,-228.59911028,6.5943195079951735,-2.817272452775333,10.99988635,0.0,150,mp-1227930,BaLaSmMn3O9,https://materialsproject.org/materials/mp-1227930,30,370.3679839852967,1470.8024100000002,0.34612437779930894
-7.3553886535714295,-102.97544115,6.94792990012014,-2.98172891,1.8291874,0.0,12,mp-1223008,La4CuNiO8,https://materialsproject.org/materials/mp-1223008,14,192.59781905022393,805.85648,0.11068385169611436
-6.7172392755555554,-60.45515348,6.861524124463833,-2.5518796470833345,4.9658432999999995,0.0,99,mp-1207068,BaDyFeCuO5,https://materialsproject.org/materials/mp-1207068,9,120.81368247297041,499.21500000000003,0.4790207390750572
